Category,ID,Latitude,Longitude,Date,MODIS_Tile,MOD09A1_061_Line_Y_500m,MOD09A1_061_Sample_X_500m,MOD09A1_061_sur_refl_b02,MOD09A1_061_sur_refl_b06,MOD09A1_061_sur_refl_qc_500m,MOD09A1_061_sur_refl_qc_500m_bitmask,MOD09A1_061_sur_refl_qc_500m_MODLAND,MOD09A1_061_sur_refl_qc_500m_MODLAND_Description,MOD09A1_061_sur_refl_qc_500m_band_1_data_quality_four_bit_range,MOD09A1_061_sur_refl_qc_500m_band_1_data_quality_four_bit_range_Description,MOD09A1_061_sur_refl_qc_500m_band_2_data_quality_four_bit_range,MOD09A1_061_sur_refl_qc_500m_band_2_data_quality_four_bit_range_Description,MOD09A1_061_sur_refl_qc_500m_band_3_data_quality_four_bit_range,MOD09A1_061_sur_refl_qc_500m_band_3_data_quality_four_bit_range_Description,MOD09A1_061_sur_refl_qc_500m_band_4_data_quality_four_bit_range,MOD09A1_061_sur_refl_qc_500m_band_4_data_quality_four_bit_range_Description,MOD09A1_061_sur_refl_qc_500m_band_5_data_quality_four_bit_range,MOD09A1_061_sur_refl_qc_500m_band_5_data_quality_four_bit_range_Description,MOD09A1_061_sur_refl_qc_500m_band_6_data_quality_four_bit_range,MOD09A1_061_sur_refl_qc_500m_band_6_data_quality_four_bit_range_Description,MOD09A1_061_sur_refl_qc_500m_band_7_data_quality_four_bit_range,MOD09A1_061_sur_refl_qc_500m_band_7_data_quality_four_bit_range_Description,MOD09A1_061_sur_refl_qc_500m_atmospheric_correction_performed,MOD09A1_061_sur_refl_qc_500m_atmospheric_correction_performed_Description,MOD09A1_061_sur_refl_qc_500m_adjacency_correction_performed,MOD09A1_061_sur_refl_qc_500m_adjacency_correction_performed_Description
TFM,Zaragoza,41.65,-0.88333,2022-09-22,h17v04,2003.0,2241.0,0.1693,0.204,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2022-09-30,h17v04,2003.0,2241.0,0.1815,0.2042,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2022-10-08,h17v04,2003.0,2241.0,0.1603,0.1762,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2022-10-24,h17v04,2003.0,2241.0,0.2308,0.248,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2022-11-01,h17v04,2003.0,2241.0,0.1742,0.1984,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2022-11-09,h17v04,2003.0,2241.0,0.1296,0.1591,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2022-11-17,h17v04,2003.0,2241.0,0.1296,0.1481,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2022-11-25,h17v04,2003.0,2241.0,0.2455,0.2689,1075838976.0,0b01000000001000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1000,dead detector; data interpolated in L1B,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2022-12-03,h17v04,2003.0,2241.0,0.2769,0.3146,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2022-12-11,h17v04,2003.0,2241.0,0.1309,0.165,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2022-12-19,h17v04,2003.0,2241.0,0.1147,0.1386,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2022-12-27,h17v04,2003.0,2241.0,0.1948,0.2259,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2023-01-01,h17v04,2003.0,2241.0,0.0962,0.1228,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2023-01-09,h17v04,2003.0,2241.0,0.1058,0.134,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2023-01-17,h17v04,2003.0,2241.0,0.1079,0.149,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2023-01-25,h17v04,2003.0,2241.0,0.1286,0.1533,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2023-02-02,h17v04,2003.0,2241.0,0.112,0.1317,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2023-02-10,h17v04,2003.0,2241.0,0.1326,0.1736,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2023-02-18,h17v04,2003.0,2241.0,0.158,0.2046,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2023-02-26,h17v04,2003.0,2241.0,0.129,0.1654,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2023-03-06,h17v04,2003.0,2241.0,0.1381,0.1813,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2023-03-14,h17v04,2003.0,2241.0,0.1453,0.1889,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2023-03-22,h17v04,2003.0,2241.0,0.2382,0.2894,1103101952.0,0b01000001110000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0111,,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2023-03-30,h17v04,2003.0,2241.0,0.1564,0.1762,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2023-04-07,h17v04,2003.0,2241.0,0.1974,0.2166,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2023-04-15,h17v04,2003.0,2241.0,0.1833,0.2059,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2023-04-23,h17v04,2003.0,2241.0,0.1784,0.2109,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2023-05-01,h17v04,2003.0,2241.0,0.2082,0.2518,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2023-05-09,h17v04,2003.0,2241.0,0.1758,0.1942,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2023-05-17,h17v04,2003.0,2241.0,0.201,0.2223,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2023-05-25,h17v04,2003.0,2241.0,0.199,0.2222,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2023-06-02,h17v04,2003.0,2241.0,0.2187,0.2684,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2023-06-10,h17v04,2003.0,2241.0,0.2772,0.3178,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2023-06-18,h17v04,2003.0,2241.0,0.1999,0.231,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2023-06-26,h17v04,2003.0,2241.0,0.2224,0.2365,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2023-07-04,h17v04,2003.0,2241.0,0.1895,0.2247,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2023-07-12,h17v04,2003.0,2241.0,0.2532,0.2775,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2023-07-20,h17v04,2003.0,2241.0,0.2133,0.2497,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2023-07-28,h17v04,2003.0,2241.0,0.1918,0.2254,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2023-08-05,h17v04,2003.0,2241.0,0.2035,0.2447,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2023-08-13,h17v04,2003.0,2241.0,0.2042,0.2543,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2023-08-21,h17v04,2003.0,2241.0,0.1759,0.2095,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2023-08-29,h17v04,2003.0,2241.0,0.2567,0.2736,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2023-09-06,h17v04,2003.0,2241.0,0.1637,0.1836,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2023-09-14,h17v04,2003.0,2241.0,0.1535,0.1681,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2023-09-22,h17v04,2003.0,2241.0,0.1784,0.1981,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2023-09-30,h17v04,2003.0,2241.0,0.1732,0.1947,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2023-10-08,h17v04,2003.0,2241.0,0.149,0.1744,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2023-10-16,h17v04,2003.0,2241.0,0.1357,0.1573,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2023-10-24,h17v04,2003.0,2241.0,0.2207,0.2564,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2023-11-01,h17v04,2003.0,2241.0,0.1336,0.149,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2023-11-09,h17v04,2003.0,2241.0,0.1298,0.1625,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
TFM,Zaragoza,41.65,-0.88333,2023-11-17,h17v04,2003.0,2241.0,0.1137,0.1403,1073741824.0,0b01000000000000000000000000000000,0b00,Corrected product produced at ideal quality -- all bands,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b0000,highest quality,0b1,yes,0b0,no
