Ciudad,Fecha,NDVI
Sevilla,2022-09-14,1.4680000000000002e-05
Sevilla,2022-09-30,1.377e-05
Sevilla,2022-10-16,1.3980000000000002e-05
Sevilla,2022-11-01,1.462e-05
Sevilla,2022-11-17,1.535e-05
Sevilla,2022-12-03,1.4680000000000002e-05
Sevilla,2022-12-19,1.376e-05
Sevilla,2023-01-01,1.5010000000000002e-05
Sevilla,2023-01-17,1.47e-05
Sevilla,2023-02-02,1.343e-05
Sevilla,2023-02-18,1.347e-05
Sevilla,2023-03-06,1.4460000000000002e-05
Sevilla,2023-03-22,1.523e-05
Sevilla,2023-04-07,1.548e-05
Sevilla,2023-04-23,1.654e-05
Sevilla,2023-05-09,1.5740000000000002e-05
Sevilla,2023-05-25,1.4580000000000003e-05
Sevilla,2023-06-10,1.49e-05
Sevilla,2023-06-26,1.517e-05
Sevilla,2023-07-12,1.4360000000000001e-05
Sevilla,2023-07-28,1.329e-05
Sevilla,2023-08-13,1.4380000000000001e-05
Sevilla,2023-08-29,1.4860000000000002e-05
Sevilla,2023-09-14,1.4979999999999999e-05
Sevilla,2023-09-30,1.5040000000000002e-05
Sevilla,2023-10-16,1.59e-05
Sevilla,2023-11-01,1.2750000000000002e-05
Sevilla,2023-11-17,1.467e-05
Sevilla,2023-12-03,1.3950000000000002e-05
Sevilla,2023-12-19,1.473e-05
Sevilla,2024-01-01,1.4099999999999999e-05
Sevilla,2024-01-17,1.651e-05
Sevilla,2024-02-02,1.3850000000000001e-05
Sevilla,2024-02-18,1.5320000000000002e-05
Sevilla,2024-03-05,1.324e-05
Sevilla,2024-03-21,1.971e-05
Sevilla,2024-04-06,1.606e-05
Sevilla,2024-04-22,1.7000000000000003e-05
Sevilla,2024-05-08,1.387e-05
Sevilla,2024-05-24,1.6470000000000003e-05
Sevilla,2024-06-09,1.3750000000000002e-05
Sevilla,2024-06-25,1.4310000000000002e-05
Sevilla,2024-07-11,1.4680000000000002e-05
Sevilla,2024-07-27,1.487e-05
Sevilla,2024-08-12,1.5160000000000002e-05
Sevilla,2024-08-28,1.4180000000000001e-05
Sevilla,2024-09-13,1.3150000000000001e-05
Sevilla,2024-09-29,1.311e-05
Sevilla,2024-10-15,1.414e-05
Sevilla,2024-10-31,1.4210000000000001e-05
Sevilla,2024-11-16,1.334e-05
Sevilla,2024-12-02,1.4590000000000001e-05
Sevilla,2024-12-18,1.232e-05
Valencia,2012-12-18,1.134e-05
Valencia,2013-01-01,9.180000000000002e-06
Valencia,2013-01-17,1.024e-05
Valencia,2013-02-02,1.115e-05
Valencia,2013-02-18,9.630000000000001e-06
Valencia,2013-03-06,9.87e-06
Valencia,2013-03-22,8.939999999999999e-06
Valencia,2013-04-07,1.27e-05
Valencia,2013-04-23,1.062e-05
Valencia,2013-05-09,1.217e-05
Valencia,2013-05-25,1.196e-05
Valencia,2013-06-10,1.1890000000000001e-05
Valencia,2013-06-26,1.381e-05
Valencia,2013-07-12,1.347e-05
Valencia,2013-07-28,1.213e-05
Valencia,2013-08-13,1.8440000000000003e-05
Valencia,2013-08-29,1.276e-05
Valencia,2013-09-14,1.23e-05
Valencia,2013-09-30,1.18e-05
Valencia,2013-10-16,1.2870000000000002e-05
Valencia,2013-11-01,1.1040000000000001e-05
Valencia,2013-11-17,1.2570000000000002e-05
Valencia,2013-12-03,1.25e-05
Valencia,2013-12-19,9.97e-06
Valencia,2014-01-01,9.97e-06
Valencia,2014-01-17,1.0660000000000001e-05
Valencia,2014-02-02,7.96e-06
Valencia,2014-02-18,1.045e-05
Valencia,2014-03-06,1.09e-05
Valencia,2014-03-22,1.072e-05
Valencia,2014-04-07,1.202e-05
Valencia,2014-04-23,1.2110000000000001e-05
Valencia,2014-05-09,1.3750000000000002e-05
Valencia,2014-05-25,1.18e-05
Valencia,2014-06-10,1.3280000000000002e-05
Valencia,2014-06-26,1.253e-05
Valencia,2014-07-12,1.2590000000000001e-05
Valencia,2014-07-28,1.2370000000000002e-05
Valencia,2014-08-13,1.172e-05
Valencia,2014-08-29,1.171e-05
Valencia,2014-09-14,1.2290000000000001e-05
Valencia,2014-09-30,1.0660000000000001e-05
Valencia,2014-10-16,1.224e-05
Valencia,2014-11-01,1.11e-05
Valencia,2014-11-17,9.940000000000001e-06
Valencia,2014-12-03,1.148e-05
Valencia,2014-12-19,1.2470000000000001e-05
Valencia,2015-01-01,9.53e-06
Valencia,2015-01-17,9.04e-06
Valencia,2015-02-02,-1.07e-06
Valencia,2015-02-18,9.610000000000001e-06
Valencia,2015-03-06,9.77e-06
Valencia,2015-03-22,1.0340000000000001e-05
Valencia,2015-04-07,1.236e-05
Valencia,2015-04-23,1.2410000000000001e-05
Valencia,2015-05-09,1.326e-05
Valencia,2015-05-25,1.225e-05
Valencia,2015-06-10,1.148e-05
Valencia,2015-06-26,1.3270000000000002e-05
Valencia,2015-07-12,1.352e-05
Valencia,2015-07-28,1.29e-05
Valencia,2015-08-13,1.301e-05
Valencia,2015-08-29,1.346e-05
Valencia,2015-09-14,1.3950000000000002e-05
Valencia,2015-09-30,1.2800000000000001e-05
Valencia,2015-10-16,1.414e-05
Valencia,2015-11-01,1.356e-05
Valencia,2015-11-17,1.235e-05
Valencia,2015-12-03,1.151e-05
Valencia,2015-12-19,1.2460000000000001e-05
Valencia,2016-01-01,9.68e-06
Valencia,2016-01-17,9.4e-06
Valencia,2016-02-02,1.084e-05
Valencia,2016-02-18,1.111e-05
Valencia,2016-03-05,1.0520000000000001e-05
Valencia,2016-03-21,1.081e-05
Valencia,2016-04-06,1.147e-05
Valencia,2016-04-22,1.186e-05
Valencia,2016-05-08,1.163e-05
Valencia,2016-05-24,1.2820000000000001e-05
Valencia,2016-06-09,1.146e-05
Valencia,2016-06-25,1.206e-05
Valencia,2016-07-11,1.253e-05
Valencia,2016-07-27,1.238e-05
Valencia,2016-08-12,1.2420000000000001e-05
Valencia,2016-08-28,1.22e-05
Valencia,2016-09-13,1.1690000000000002e-05
Valencia,2016-09-29,1.263e-05
Valencia,2016-10-15,1.209e-05
Valencia,2016-10-31,1.178e-05
Valencia,2016-11-16,1.2450000000000001e-05
Valencia,2016-12-02,1.0700000000000001e-05
Valencia,2016-12-18,1.1200000000000001e-05
Valencia,2017-01-01,1.056e-05
Valencia,2017-01-17,1.185e-05
Valencia,2017-02-02,1.167e-05
Valencia,2017-02-18,9.84e-06
Valencia,2017-03-06,1.0860000000000001e-05
Valencia,2017-03-22,1.152e-05
Valencia,2017-04-07,1.232e-05
Valencia,2017-04-23,1.285e-05
Valencia,2017-05-09,1.3650000000000001e-05
Valencia,2017-05-25,1.379e-05
Valencia,2017-06-10,1.334e-05
Valencia,2017-06-26,1.343e-05
Valencia,2017-07-12,1.238e-05
Valencia,2017-07-28,1.301e-05
Valencia,2017-08-13,1.2270000000000001e-05
Valencia,2017-08-29,1.064e-05
Valencia,2017-09-14,1.2470000000000001e-05
Valencia,2017-09-30,1.144e-05
Valencia,2017-10-16,1.1360000000000001e-05
Valencia,2017-11-01,1.2770000000000001e-05
Valencia,2017-11-17,9.97e-06
Valencia,2017-12-03,9.600000000000001e-06
Valencia,2017-12-19,8.06e-06
Valencia,2018-01-01,9.51e-06
Valencia,2018-01-17,9.810000000000001e-06
Valencia,2018-02-02,1.0970000000000002e-05
Valencia,2018-02-18,9.100000000000001e-06
Valencia,2018-03-06,9.640000000000001e-06
Valencia,2018-03-22,1.1200000000000001e-05
Valencia,2018-04-07,1.114e-05
Valencia,2018-04-23,1.178e-05
Valencia,2018-05-09,1.285e-05
Valencia,2018-05-25,1.1190000000000001e-05
Valencia,2018-06-10,1.3400000000000002e-05
Valencia,2018-06-26,1.285e-05
Valencia,2018-07-12,1.196e-05
Valencia,2018-07-28,1.239e-05
Valencia,2018-08-13,1.3880000000000001e-05
Valencia,2018-08-29,1.256e-05
Valencia,2018-09-14,1.2230000000000001e-05
Valencia,2018-09-30,1.1360000000000001e-05
Valencia,2018-10-16,1.2870000000000002e-05
Valencia,2018-11-01,1.1910000000000001e-05
Valencia,2018-11-17,1.2790000000000001e-05
Valencia,2018-12-03,1.096e-05
Valencia,2018-12-19,1.142e-05
Valencia,2019-01-01,1.142e-05
Valencia,2019-01-17,9.68e-06
Valencia,2019-02-02,9.790000000000001e-06
Valencia,2019-02-18,1.042e-05
Valencia,2019-03-06,1.08e-05
Valencia,2019-03-22,1.003e-05
Valencia,2019-04-07,9.980000000000001e-06
Valencia,2019-04-23,1.214e-05
Valencia,2019-05-09,1.213e-05
Valencia,2019-05-25,1.367e-05
Valencia,2019-06-10,1.2270000000000001e-05
Valencia,2019-06-26,1.3800000000000002e-05
Valencia,2019-07-12,1.3039999999999999e-05
Valencia,2019-07-28,1.3530000000000001e-05
Valencia,2019-08-13,1.273e-05
Valencia,2019-08-29,1.301e-05
Valencia,2019-09-14,1.3569999999999999e-05
Valencia,2019-09-30,1.252e-05
Valencia,2019-10-16,1.178e-05
Valencia,2019-11-01,1.103e-05
Valencia,2019-11-17,1.0660000000000001e-05
Valencia,2019-12-03,1.094e-05
Valencia,2019-12-19,1.024e-05
Valencia,2020-01-01,1.0670000000000001e-05
Valencia,2020-01-17,9.49e-06
Valencia,2020-02-02,1.127e-05
Valencia,2020-02-18,9.25e-06
Valencia,2020-03-05,1.148e-05
Valencia,2020-03-21,1.0670000000000001e-05
Valencia,2020-04-06,1.0820000000000001e-05
Valencia,2020-04-22,1.4130000000000002e-05
Valencia,2020-05-08,1.1940000000000001e-05
Valencia,2020-05-24,1.3719999999999999e-05
Valencia,2020-06-09,1.2980000000000001e-05
Valencia,2020-06-25,1.4599999999999999e-05
Valencia,2020-07-11,1.221e-05
Valencia,2020-07-27,1.3919999999999999e-05
Valencia,2020-08-12,1.485e-05
Valencia,2020-08-28,1.356e-05
Valencia,2020-09-13,1.464e-05
Valencia,2020-09-29,1.2280000000000001e-05
Valencia,2020-10-15,1.2740000000000002e-05
Valencia,2020-10-31,1.166e-05
Valencia,2020-11-16,9.53e-06
Valencia,2020-12-02,1.1940000000000001e-05
Valencia,2020-12-18,1.0100000000000002e-05
Valencia,2021-01-01,1.236e-05
Valencia,2021-01-17,9.3e-06
Valencia,2021-02-02,1.071e-05
Valencia,2021-02-18,8.68e-06
Valencia,2021-03-06,1.1880000000000001e-05
Valencia,2021-03-22,1.206e-05
Valencia,2021-04-07,1.316e-05
Valencia,2021-04-23,1.224e-05
Valencia,2021-05-09,1.3170000000000001e-05
Valencia,2021-05-25,1.294e-05
Valencia,2021-06-10,1.341e-05
Valencia,2021-06-26,1.3930000000000002e-05
Valencia,2021-07-12,1.387e-05
Valencia,2021-07-28,1.3569999999999999e-05
Valencia,2021-08-13,1.249e-05
Valencia,2021-08-29,1.238e-05
Valencia,2021-09-14,1.412e-05
Valencia,2021-09-30,1.213e-05
Valencia,2021-10-16,1.164e-05
Valencia,2021-11-01,1.2720000000000002e-05
Valencia,2021-11-17,1.1730000000000001e-05
Valencia,2021-12-03,1.179e-05
Valencia,2021-12-19,9.21e-06
Valencia,2022-01-01,1.074e-05
Valencia,2022-01-17,1.144e-05
Valencia,2022-02-02,1.053e-05
Valencia,2022-02-18,1.089e-05
Valencia,2022-03-06,1.296e-05
Valencia,2022-03-22,1.025e-05
Valencia,2022-04-07,1.168e-05
Valencia,2022-04-23,1.276e-05
Valencia,2022-05-09,1.3420000000000002e-05
Valencia,2022-05-25,1.2950000000000001e-05
Valencia,2022-06-10,1.3370000000000002e-05
Valencia,2022-06-26,1.341e-05
Valencia,2022-07-12,1.394e-05
Valencia,2022-07-28,1.4770000000000001e-05
Valencia,2022-08-13,1.2420000000000001e-05
Valencia,2022-08-29,1.3370000000000002e-05
Valencia,2022-09-14,1.204e-05
Valencia,2022-09-30,1.2650000000000001e-05
Valencia,2022-10-16,1.659e-05
Valencia,2022-11-01,1.2070000000000001e-05
Valencia,2022-11-17,1.072e-05
Valencia,2022-12-03,9.630000000000001e-06
Valencia,2022-12-19,1.224e-05
Valencia,2023-01-01,9.83e-06
Valencia,2023-01-17,1.168e-05
Valencia,2023-02-02,9.24e-06
Valencia,2023-02-18,1.134e-05
Valencia,2023-03-06,1.072e-05
Valencia,2023-03-22,1.147e-05
Valencia,2023-04-07,1.2820000000000001e-05
Valencia,2023-04-23,1.373e-05
Valencia,2023-05-09,1.334e-05
Valencia,2023-05-25,1.334e-05
Valencia,2023-06-10,1.3700000000000001e-05
Valencia,2023-06-26,1.4530000000000001e-05
Valencia,2023-07-12,1.3039999999999999e-05
Valencia,2023-07-28,1.2570000000000002e-05
Valencia,2023-08-13,1.1840000000000002e-05
Valencia,2023-08-29,1.1360000000000001e-05
Valencia,2023-09-14,1.352e-05
Valencia,2023-09-30,1.1940000000000001e-05
Valencia,2023-10-16,1.2370000000000002e-05
Valencia,2023-11-01,1.198e-05
Valencia,2023-11-17,1.182e-05
Valencia,2023-12-03,1.125e-05
Valencia,2023-12-19,1.11e-05
Valencia,2024-01-01,1.0320000000000001e-05
Valencia,2024-01-17,9.790000000000001e-06
Valencia,2024-02-02,1.083e-05
Valencia,2024-02-18,9.2e-06
Valencia,2024-03-05,1.0860000000000001e-05
Valencia,2024-03-21,1.021e-05
Valencia,2024-04-06,1.2600000000000001e-05
Valencia,2024-04-22,1.2120000000000001e-05
Valencia,2024-05-08,1.202e-05
Valencia,2024-05-24,1.235e-05
Valencia,2024-06-09,1.167e-05
Valencia,2024-06-25,1.341e-05
Valencia,2024-07-11,1.3780000000000002e-05
Valencia,2024-07-27,1.4190000000000001e-05
Valencia,2024-08-12,1.1690000000000002e-05
Valencia,2024-08-28,1.19e-05
Valencia,2024-09-13,1.3250000000000002e-05
Valencia,2024-09-29,1.128e-05
Valencia,2024-10-15,1.09e-05
Valencia,2024-10-31,1.5040000000000002e-05
Valencia,2024-11-16,1.3803333333333334e-05
Valencia,2024-12-02,1.2566666666666668e-05
Valencia,2024-12-18,1.133e-05
Valladolid,2012-12-18,1.107e-05
Valladolid,2013-01-01,1.107e-05
Valladolid,2013-01-17,1.239e-05
Valladolid,2013-02-02,1.299e-05
Valladolid,2013-02-18,1.2230000000000001e-05
Valladolid,2013-03-06,1.2783333333333335e-05
Valladolid,2013-03-22,1.3336666666666667e-05
Valladolid,2013-04-07,1.389e-05
Valladolid,2013-04-23,1.7910000000000003e-05
Valladolid,2013-05-09,1.785e-05
Valladolid,2013-05-25,1.737e-05
Valladolid,2013-06-10,1.62e-05
Valladolid,2013-06-26,1.8060000000000003e-05
Valladolid,2013-07-12,1.596e-05
Valladolid,2013-07-28,1.4760000000000001e-05
Valladolid,2013-08-13,1.346e-05
Valladolid,2013-08-29,1.349e-05
Valladolid,2013-09-14,1.429e-05
Valladolid,2013-09-30,1.6250000000000002e-05
Valladolid,2013-10-16,1.4380000000000001e-05
Valladolid,2013-11-01,1.134e-05
Valladolid,2013-11-17,1.1995e-05
Valladolid,2013-12-03,1.2650000000000001e-05
Valladolid,2013-12-19,1.2565e-05
Valladolid,2014-01-01,1.248e-05
Valladolid,2014-01-17,1.2906666666666668e-05
Valladolid,2014-02-02,1.3333333333333333e-05
Valladolid,2014-02-18,1.376e-05
Valladolid,2014-03-06,1.4180000000000001e-05
Valladolid,2014-03-22,2.145e-05
Valladolid,2014-04-07,1.88e-05
Valladolid,2014-04-23,1.5129999999999999e-05
Valladolid,2014-05-09,1.536e-05
Valladolid,2014-05-25,1.543e-05
Valladolid,2014-06-10,1.52e-05
Valladolid,2014-06-26,2.006e-05
Valladolid,2014-07-12,1.7080000000000002e-05
Valladolid,2014-07-28,1.5759999999999998e-05
Valladolid,2014-08-13,1.4770000000000001e-05
Valladolid,2014-08-29,1.5190000000000002e-05
Valladolid,2014-09-14,1.528e-05
Valladolid,2014-09-30,1.604e-05
Valladolid,2014-10-16,1.493e-05
Valladolid,2014-11-01,1.23e-05
Valladolid,2014-11-17,9.33e-06
Valladolid,2014-12-03,1.339e-05
Valladolid,2014-12-19,1.2445e-05
Valladolid,2015-01-01,1.1500000000000002e-05
Valladolid,2015-01-17,1.232e-05
Valladolid,2015-02-02,1.221e-05
Valladolid,2015-02-18,1.369e-05
Valladolid,2015-03-06,1.3700000000000001e-05
Valladolid,2015-03-22,1.4770000000000001e-05
Valladolid,2015-04-07,1.567e-05
Valladolid,2015-04-23,1.6170000000000003e-05
Valladolid,2015-05-09,1.5570000000000002e-05
Valladolid,2015-05-25,1.467e-05
Valladolid,2015-06-10,1.5490000000000002e-05
Valladolid,2015-06-26,1.529e-05
Valladolid,2015-07-12,1.4580000000000003e-05
Valladolid,2015-07-28,1.6780000000000002e-05
Valladolid,2015-08-13,1.273e-05
Valladolid,2015-08-29,1.426e-05
Valladolid,2015-09-14,1.408e-05
Valladolid,2015-09-30,1.3719999999999999e-05
Valladolid,2015-10-16,1.3530000000000001e-05
Valladolid,2015-11-01,1.296e-05
Valladolid,2015-11-17,1.5165000000000001e-05
Valladolid,2015-12-03,1.737e-05
Valladolid,2015-12-19,1.46e-05
Valladolid,2016-01-01,1.183e-05
Valladolid,2016-01-17,1.4950000000000001e-05
Valladolid,2016-02-02,1.321e-05
Valladolid,2016-02-18,1.3795000000000001e-05
Valladolid,2016-03-05,1.4380000000000001e-05
Valladolid,2016-03-21,1.3150000000000001e-05
Valladolid,2016-04-06,1.7690000000000002e-05
Valladolid,2016-04-22,1.338e-05
Valladolid,2016-05-08,1.537e-05
Valladolid,2016-05-24,1.569e-05
Valladolid,2016-06-09,1.645e-05
Valladolid,2016-06-25,1.412e-05
Valladolid,2016-07-11,1.48e-05
Valladolid,2016-07-27,1.3569999999999999e-05
Valladolid,2016-08-12,1.4910000000000001e-05
Valladolid,2016-08-28,1.592e-05
Valladolid,2016-09-13,1.3860000000000001e-05
Valladolid,2016-09-29,1.3330000000000001e-05
Valladolid,2016-10-15,1.233e-05
Valladolid,2016-10-31,1.268e-05
Valladolid,2016-11-16,1.08e-05
Valladolid,2016-12-02,1.1580000000000001e-05
Valladolid,2016-12-18,1.2030000000000002e-05
Valladolid,2017-01-01,1.306e-05
Valladolid,2017-01-17,1.3919999999999999e-05
Valladolid,2017-02-02,1.096e-05
Valladolid,2017-02-18,1.464e-05
Valladolid,2017-03-06,1.591e-05
Valladolid,2017-03-22,1.566e-05
Valladolid,2017-04-07,1.66e-05
Valladolid,2017-04-23,1.742e-05
Valladolid,2017-05-09,1.5160000000000002e-05
Valladolid,2017-05-25,1.55e-05
Valladolid,2017-06-10,1.536e-05
Valladolid,2017-06-26,1.3020000000000002e-05
Valladolid,2017-07-12,1.4410000000000001e-05
Valladolid,2017-07-28,1.3039999999999999e-05
Valladolid,2017-08-13,1.2659999999999999e-05
Valladolid,2017-08-29,1.861e-05
Valladolid,2017-09-14,1.3680000000000001e-05
Valladolid,2017-09-30,1.197e-05
Valladolid,2017-10-16,1.271e-05
Valladolid,2017-11-01,1.338e-05
Valladolid,2017-11-17,1.168e-05
Valladolid,2017-12-03,1.3420000000000002e-05
Valladolid,2017-12-19,1.003e-05
Valladolid,2018-01-01,1.0755000000000001e-05
Valladolid,2018-01-17,1.148e-05
Valladolid,2018-02-02,1.1395000000000002e-05
Valladolid,2018-02-18,1.1310000000000002e-05
Valladolid,2018-03-06,1.1375000000000002e-05
Valladolid,2018-03-22,1.144e-05
Valladolid,2018-04-07,1.898e-05
Valladolid,2018-04-23,1.612e-05
Valladolid,2018-05-09,1.939e-05
Valladolid,2018-05-25,1.5790000000000003e-05
Valladolid,2018-06-10,1.556e-05
Valladolid,2018-06-26,1.77e-05
Valladolid,2018-07-12,1.73e-05
Valladolid,2018-07-28,1.548e-05
Valladolid,2018-08-13,1.4099999999999999e-05
Valladolid,2018-08-29,1.3370000000000002e-05
Valladolid,2018-09-14,1.5070000000000001e-05
Valladolid,2018-09-30,1.47e-05
Valladolid,2018-10-16,1.2e-05
Valladolid,2018-11-01,1.3900000000000002e-05
Valladolid,2018-11-17,1.09e-05
Valladolid,2018-12-03,1.206e-05
Valladolid,2018-12-19,1.316e-05
Valladolid,2019-01-01,1.231e-05
Valladolid,2019-01-17,1.239e-05
Valladolid,2019-02-02,1.1550000000000001e-05
Valladolid,2019-02-18,1.377e-05
Valladolid,2019-03-06,1.4280000000000002e-05
Valladolid,2019-03-22,1.3830000000000001e-05
Valladolid,2019-04-07,1.497e-05
Valladolid,2019-04-23,1.649e-05
Valladolid,2019-05-09,1.42e-05
Valladolid,2019-05-25,1.3930000000000002e-05
Valladolid,2019-06-10,1.482e-05
Valladolid,2019-06-26,1.4060000000000001e-05
Valladolid,2019-07-12,1.4000000000000001e-05
Valladolid,2019-07-28,1.47e-05
Valladolid,2019-08-13,1.346e-05
Valladolid,2019-08-29,1.2839999999999999e-05
Valladolid,2019-09-14,1.4740000000000001e-05
Valladolid,2019-09-30,1.382e-05
Valladolid,2019-10-16,1.389e-05
Valladolid,2019-11-01,1.396e-05
Valladolid,2019-11-17,1.5075e-05
Valladolid,2019-12-03,1.619e-05
Valladolid,2019-12-19,1.861e-05
Valladolid,2020-01-01,2.103e-05
Valladolid,2020-01-17,1.3650000000000001e-05
Valladolid,2020-02-02,1.3250000000000002e-05
Valladolid,2020-02-18,1.3980000000000002e-05
Valladolid,2020-03-05,1.381e-05
Valladolid,2020-03-21,1.546e-05
Valladolid,2020-04-06,1.643e-05
Valladolid,2020-04-22,1.993e-05
Valladolid,2020-05-08,1.4410000000000001e-05
Valladolid,2020-05-24,1.538e-05
Valladolid,2020-06-09,1.863e-05
Valladolid,2020-06-25,2.1870000000000002e-05
Valladolid,2020-07-11,1.5160000000000002e-05
Valladolid,2020-07-27,1.563e-05
Valladolid,2020-08-12,1.359e-05
Valladolid,2020-08-28,1.437e-05
Valladolid,2020-09-13,1.5640000000000003e-05
Valladolid,2020-09-29,1.542e-05
Valladolid,2020-10-15,1.3280000000000002e-05
Valladolid,2020-10-31,1.4180000000000001e-05
Valladolid,2020-11-16,1.4000000000000001e-05
Valladolid,2020-12-02,1.1930000000000001e-05
Valladolid,2020-12-18,1.2985000000000002e-05
Valladolid,2021-01-01,1.4040000000000001e-05
Valladolid,2021-01-17,1.3846666666666667e-05
Valladolid,2021-02-02,1.3653333333333334e-05
Valladolid,2021-02-18,1.346e-05
Valladolid,2021-03-06,1.5040000000000002e-05
Valladolid,2021-03-22,1.49e-05
Valladolid,2021-04-07,1.514e-05
Valladolid,2021-04-23,1.8440000000000003e-05
Valladolid,2021-05-09,1.566e-05
Valladolid,2021-05-25,1.798e-05
Valladolid,2021-06-10,1.53e-05
Valladolid,2021-06-26,1.681e-05
Valladolid,2021-07-12,1.81e-05
Valladolid,2021-07-28,1.631e-05
Valladolid,2021-08-13,1.578e-05
Valladolid,2021-08-29,1.628e-05
Valladolid,2021-09-14,1.3270000000000002e-05
Valladolid,2021-09-30,2.027e-05
Valladolid,2021-10-16,1.556e-05
Valladolid,2021-11-01,1.3100000000000002e-05
Valladolid,2021-11-17,1.5890000000000002e-05
Valladolid,2021-12-03,1.5620000000000003e-05
Valladolid,2021-12-19,1.4530000000000001e-05
Valladolid,2022-01-01,1.4530000000000001e-05
Valladolid,2022-01-17,1.2980000000000001e-05
Valladolid,2022-02-02,1.4330000000000002e-05
Valladolid,2022-02-18,1.3180000000000001e-05
Valladolid,2022-03-06,1.3710000000000001e-05
Valladolid,2022-03-22,1.525e-05
Valladolid,2022-04-07,1.493e-05
Valladolid,2022-04-23,1.812e-05
Valladolid,2022-05-09,1.581e-05
Valladolid,2022-05-25,1.202e-05
Valladolid,2022-06-10,1.7760000000000003e-05
Valladolid,2022-06-26,1.4000000000000001e-05
Valladolid,2022-07-12,1.452e-05
Valladolid,2022-07-28,1.3660000000000001e-05
Valladolid,2022-08-13,1.367e-05
Valladolid,2022-08-29,1.541e-05
Valladolid,2022-09-14,1.6150000000000003e-05
Valladolid,2022-09-30,1.3280000000000002e-05
Valladolid,2022-10-16,1.5570000000000002e-05
Valladolid,2022-11-01,1.7860000000000002e-05
Valladolid,2022-11-17,1.5220000000000002e-05
Valladolid,2022-12-03,3.357e-05
Valladolid,2022-12-19,1.687e-05
Valladolid,2023-01-01,1.78e-05
Valladolid,2023-01-17,2.5450000000000002e-05
Valladolid,2023-02-02,1.605e-05
Valladolid,2023-02-18,1.4770000000000001e-05
Valladolid,2023-03-06,1.294e-05
Valladolid,2023-03-22,1.896e-05
Valladolid,2023-04-07,1.756e-05
Valladolid,2023-04-23,1.603e-05
Valladolid,2023-05-09,1.5060000000000001e-05
Valladolid,2023-05-25,2.3140000000000002e-05
Valladolid,2023-06-10,1.4249999999999999e-05
Valladolid,2023-06-26,1.3569999999999999e-05
Valladolid,2023-07-12,1.567e-05
Valladolid,2023-07-28,1.4240000000000001e-05
Valladolid,2023-08-13,1.389e-05
Valladolid,2023-08-29,1.268e-05
Valladolid,2023-09-14,1.5160000000000002e-05
Valladolid,2023-09-30,1.552e-05
Valladolid,2023-10-16,1.4635000000000001e-05
Valladolid,2023-11-01,1.3750000000000002e-05
Valladolid,2023-11-17,1.5185000000000001e-05
Valladolid,2023-12-03,1.662e-05
Valladolid,2023-12-19,1.954e-05
Valladolid,2024-01-01,1.2570000000000002e-05
Valladolid,2024-01-17,1.2270000000000001e-05
Valladolid,2024-02-02,1.362e-05
Valladolid,2024-02-18,2.2470000000000003e-05
Valladolid,2024-03-05,1.55e-05
Valladolid,2024-03-21,1.978e-05
Valladolid,2024-04-06,1.432e-05
Valladolid,2024-04-22,1.622e-05
Valladolid,2024-05-08,1.472e-05
Valladolid,2024-05-24,1.683e-05
Valladolid,2024-06-09,1.934e-05
Valladolid,2024-06-25,1.346e-05
Valladolid,2024-07-11,1.5090000000000001e-05
Valladolid,2024-07-27,1.575e-05
Valladolid,2024-08-12,1.4960000000000002e-05
Valladolid,2024-08-28,1.55e-05
Valladolid,2024-09-13,1.4230000000000001e-05
Valladolid,2024-09-29,1.4480000000000002e-05
Valladolid,2024-10-15,1.288e-05
Valladolid,2024-10-31,1.2270000000000001e-05
Valladolid,2024-11-16,1.1675000000000001e-05
Valladolid,2024-12-02,1.108e-05
Valladolid,2024-12-18,2.101e-05
Zaragoza,2012-12-18,7.51e-06
Zaragoza,2013-01-01,7.51e-06
Zaragoza,2013-01-17,9.52e-06
Zaragoza,2013-02-02,7.22e-06
Zaragoza,2013-02-18,1.08e-05
Zaragoza,2013-03-06,1.542e-05
Zaragoza,2013-03-22,1.619e-05
Zaragoza,2013-04-07,1.3400000000000002e-05
Zaragoza,2013-04-23,1.2659999999999999e-05
Zaragoza,2013-05-09,1.256e-05
Zaragoza,2013-05-25,1.3919999999999999e-05
Zaragoza,2013-06-10,1.253e-05
Zaragoza,2013-06-26,1.5640000000000003e-05
Zaragoza,2013-07-12,1.8200000000000002e-05
Zaragoza,2013-07-28,1.3189999999999999e-05
Zaragoza,2013-08-13,1.4690000000000002e-05
Zaragoza,2013-08-29,1.4240000000000001e-05
Zaragoza,2013-09-14,1.1350000000000001e-05
Zaragoza,2013-09-30,1.1760000000000001e-05
Zaragoza,2013-10-16,1.1740000000000001e-05
Zaragoza,2013-11-01,1.021e-05
Zaragoza,2013-11-17,8.97e-06
Zaragoza,2013-12-03,8.13e-06
Zaragoza,2013-12-19,7.495e-06
Zaragoza,2014-01-01,6.8599999999999995e-06
Zaragoza,2014-01-17,7.32e-06
Zaragoza,2014-02-02,7.99e-06
Zaragoza,2014-02-18,7.430000000000001e-06
Zaragoza,2014-03-06,9.900000000000002e-06
Zaragoza,2014-03-22,1.2790000000000001e-05
Zaragoza,2014-04-07,1.426e-05
Zaragoza,2014-04-23,1.3719999999999999e-05
Zaragoza,2014-05-09,1.175e-05
Zaragoza,2014-05-25,1.4430000000000002e-05
Zaragoza,2014-06-10,1.426e-05
Zaragoza,2014-06-26,1.4010000000000001e-05
