Category,ID,Latitude,Longitude,Date,MODIS_Tile,MOD13Q1_061_Line_Y_250m,MOD13Q1_061_Sample_X_250m,MOD13Q1_061__250m_16_days_NDVI,MOD13Q1_061__250m_16_days_VI_Quality,MOD13Q1_061__250m_16_days_VI_Quality_bitmask,MOD13Q1_061__250m_16_days_VI_Quality_MODLAND,MOD13Q1_061__250m_16_days_VI_Quality_MODLAND_Description,MOD13Q1_061__250m_16_days_VI_Quality_VI_Usefulness,MOD13Q1_061__250m_16_days_VI_Quality_VI_Usefulness_Description,MOD13Q1_061__250m_16_days_VI_Quality_Aerosol_Quantity,MOD13Q1_061__250m_16_days_VI_Quality_Aerosol_Quantity_Description,MOD13Q1_061__250m_16_days_VI_Quality_Adjacent_cloud_detected,MOD13Q1_061__250m_16_days_VI_Quality_Adjacent_cloud_detected_Description,MOD13Q1_061__250m_16_days_VI_Quality_Atmosphere_BRDF_Correction,MOD13Q1_061__250m_16_days_VI_Quality_Atmosphere_BRDF_Correction_Description,MOD13Q1_061__250m_16_days_VI_Quality_Mixed_Clouds,MOD13Q1_061__250m_16_days_VI_Quality_Mixed_Clouds_Description,MOD13Q1_061__250m_16_days_VI_Quality_Land/Water_Mask,MOD13Q1_061__250m_16_days_VI_Quality_Land/Water_Mask_Description,MOD13Q1_061__250m_16_days_VI_Quality_Possible_snow/ice,MOD13Q1_061__250m_16_days_VI_Quality_Possible_snow/ice_Description,MOD13Q1_061__250m_16_days_VI_Quality_Possible_shadow,MOD13Q1_061__250m_16_days_VI_Quality_Possible_shadow_Description
TFM,A Corua,43.337386,-8.40003,2016-05-08,h17v04,3198.0,1867.0,0.262,4369.0,0b0001000100010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2016-05-24,h17v04,3198.0,1867.0,0.4444,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2016-06-09,h17v04,3198.0,1867.0,0.437,4369.0,0b0001000100010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2016-06-25,h17v04,3198.0,1867.0,0.4565,4113.0,0b0001000000010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2016-07-11,h17v04,3198.0,1867.0,0.2562,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2016-07-27,h17v04,3198.0,1867.0,0.3184,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2016-08-12,h17v04,3198.0,1867.0,0.434,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2016-08-28,h17v04,3198.0,1867.0,0.184,4369.0,0b0001000100010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2016-09-13,h17v04,3198.0,1867.0,0.3737,4373.0,0b0001000100010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2016-09-29,h17v04,3198.0,1867.0,0.4393,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2016-10-15,h17v04,3198.0,1867.0,0.5071,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2016-10-31,h17v04,3198.0,1867.0,0.6595,4377.0,0b0001000100011001,0b01,"VI produced, but check other QA",0b0110,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2016-11-16,h17v04,3198.0,1867.0,0.2703,4113.0,0b0001000000010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2016-12-02,h17v04,3198.0,1867.0,0.42,4241.0,0b0001000010010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2016-12-18,h17v04,3198.0,1867.0,0.5317,4241.0,0b0001000010010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2017-01-01,h17v04,3198.0,1867.0,0.3751,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2017-01-17,h17v04,3198.0,1867.0,0.4182,4241.0,0b0001000010010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2017-02-02,h17v04,3198.0,1867.0,0.3589,4110.0,0b0001000000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2017-02-18,h17v04,3198.0,1867.0,0.2555,4369.0,0b0001000100010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2017-03-06,h17v04,3198.0,1867.0,0.4822,5410.0,0b0001010100100010,0b10,"Pixel produced, but most probably cloudy",0b1000,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b1,Yes,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2017-03-22,h17v04,3198.0,1867.0,0.4331,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2017-04-07,h17v04,3198.0,1867.0,0.4835,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2017-04-23,h17v04,3198.0,1867.0,0.5322,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2017-05-09,h17v04,3198.0,1867.0,0.4565,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2017-05-25,h17v04,3198.0,1867.0,0.3847,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2017-06-10,h17v04,3198.0,1867.0,0.3055,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2017-06-26,h17v04,3198.0,1867.0,0.4352,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2017-07-12,h17v04,3198.0,1867.0,0.3195,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2017-07-28,h17v04,3198.0,1867.0,0.2912,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2017-08-13,h17v04,3198.0,1867.0,0.492,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2017-08-29,h17v04,3198.0,1867.0,0.2041,4369.0,0b0001000100010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2017-09-14,h17v04,3198.0,1867.0,0.4776,4369.0,0b0001000100010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2017-09-30,h17v04,3198.0,1867.0,0.3923,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2017-10-16,h17v04,3198.0,1867.0,0.3694,4114.0,0b0001000000010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2017-11-01,h17v04,3198.0,1867.0,0.3326,4241.0,0b0001000010010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2017-11-17,h17v04,3198.0,1867.0,0.2447,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2017-12-03,h17v04,3198.0,1867.0,0.2368,4113.0,0b0001000000010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2017-12-19,h17v04,3198.0,1867.0,0.3957,4241.0,0b0001000010010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2018-01-01,h17v04,3198.0,1867.0,0.5025,5414.0,0b0001010100100110,0b10,"Pixel produced, but most probably cloudy",0b1001,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b1,Yes,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2018-01-17,h17v04,3198.0,1867.0,0.3372,4113.0,0b0001000000010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2018-02-02,h17v04,3198.0,1867.0,0.3707,36944.0,0b1001000001010000,0b00,VI produced with good quality,0b0100,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b1,Yes
TFM,A Corua,43.337386,-8.40003,2018-02-18,h17v04,3198.0,1867.0,0.2459,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2018-03-06,h17v04,3198.0,1867.0,0.3643,4110.0,0b0001000000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2018-03-22,h17v04,3198.0,1867.0,0.3679,4114.0,0b0001000000010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2018-04-07,h17v04,3198.0,1867.0,0.2899,4369.0,0b0001000100010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2018-04-23,h17v04,3198.0,1867.0,0.4875,4369.0,0b0001000100010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2018-05-09,h17v04,3198.0,1867.0,0.4709,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2018-05-25,h17v04,3198.0,1867.0,0.3485,4114.0,0b0001000000010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2018-06-10,h17v04,3198.0,1867.0,0.4015,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2018-06-26,h17v04,3198.0,1867.0,0.588,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2018-07-12,h17v04,3198.0,1867.0,0.5188,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2018-07-28,h17v04,3198.0,1867.0,0.3408,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2018-08-13,h17v04,3198.0,1867.0,0.3372,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2018-08-29,h17v04,3198.0,1867.0,0.4887,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2018-09-14,h17v04,3198.0,1867.0,0.4711,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2018-09-30,h17v04,3198.0,1867.0,0.3847,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2018-10-16,h17v04,3198.0,1867.0,0.3493,4237.0,0b0001000010001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2018-11-01,h17v04,3198.0,1867.0,0.3948,4174.0,0b0001000001001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2018-11-17,h17v04,3198.0,1867.0,0.5388,4118.0,0b0001000000010110,0b10,"Pixel produced, but most probably cloudy",0b0101,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2018-12-03,h17v04,3198.0,1867.0,0.23,4114.0,0b0001000000010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2018-12-19,h17v04,3198.0,1867.0,0.3886,4113.0,0b0001000000010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2019-01-01,h17v04,3198.0,1867.0,0.6703,4172.0,0b0001000001001100,0b00,VI produced with good quality,0b0011,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2019-01-17,h17v04,3198.0,1867.0,0.192,4114.0,0b0001000000010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2019-02-02,h17v04,3198.0,1867.0,0.2723,4373.0,0b0001000100010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2019-02-18,h17v04,3198.0,1867.0,0.3671,4373.0,0b0001000100010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2019-03-06,h17v04,3198.0,1867.0,0.4241,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2019-03-22,h17v04,3198.0,1867.0,0.334,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2019-04-07,h17v04,3198.0,1867.0,0.5248,4113.0,0b0001000000010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2019-04-23,h17v04,3198.0,1867.0,0.5506,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2019-05-09,h17v04,3198.0,1867.0,0.5016,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2019-05-25,h17v04,3198.0,1867.0,0.3763,4110.0,0b0001000000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2019-06-10,h17v04,3198.0,1867.0,0.346,4110.0,0b0001000000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2019-06-26,h17v04,3198.0,1867.0,0.5032,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2019-07-12,h17v04,3198.0,1867.0,0.4922,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2019-07-28,h17v04,3198.0,1867.0,0.402,4114.0,0b0001000000010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2019-08-13,h17v04,3198.0,1867.0,0.4222,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2019-08-29,h17v04,3198.0,1867.0,0.3222,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2019-09-14,h17v04,3198.0,1867.0,0.3431,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2019-09-30,h17v04,3198.0,1867.0,0.397,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2019-10-16,h17v04,3198.0,1867.0,0.3849,4369.0,0b0001000100010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2019-11-01,h17v04,3198.0,1867.0,0.0684,4114.0,0b0001000000010010,0b10,"Pixel produced, but most probably cloudy",0b0100,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2019-11-17,h17v04,3198.0,1867.0,0.3373,4373.0,0b0001000100010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2019-12-03,h17v04,3198.0,1867.0,0.4826,4373.0,0b0001000100010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2019-12-19,h17v04,3198.0,1867.0,0.4772,4241.0,0b0001000010010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2020-01-01,h17v04,3198.0,1867.0,0.4054,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2020-01-17,h17v04,3198.0,1867.0,0.4504,4241.0,0b0001000010010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2020-02-02,h17v04,3198.0,1867.0,0.5605,4117.0,0b0001000000010101,0b01,"VI produced, but check other QA",0b0101,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2020-02-18,h17v04,3198.0,1867.0,0.5272,4369.0,0b0001000100010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b00,Climatology,0b1,Yes,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
TFM,A Corua,43.337386,-8.40003,2020-03-05,h17v04,3198.0,1867.0,0.641,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
